age,experience_years,working_hours_per_day,projects_handled,overtime_hours,work_pressure_score,work_life_balance,team_size,manager_support,job_satisfaction,mental_fatigue_score,stress_level,sleep_hours,burnout_score,gender_Male,education_level_Master,education_level_PhD,job_role_HR Executive,job_role_ML Engineer,job_role_Project Manager,job_role_Software Engineer,company_type_MNC,company_type_Startup,deadline_frequency_Low,deadline_frequency_Medium,remote_work_Yes,physical_activity_Yes,health_issues_Yes
52,4,10,1,0,5,5,7,4,2,5.9,1,7.7,0.182,False,True,False,False,True,False,False,True,False,False,False,False,True,True
44,1,10,2,1,3,4,18,4,5,6.3,5,7.4,0.393,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31,27,10,5,9,10,4,15,2,5,8.8,4,8.4,0.678,True,False,True,False,False,True,False,False,False,False,True,False,False,False
53,26,8,1,1,9,3,4,4,3,8.6,5,5.7,0.914,True,False,False,False,False,False,False,False,True,False,False,True,True,False
51,30,7,3,24,9,2,3,2,3,0.6,1,7.7,0.255,False,False,False,False,False,True,False,False,False,False,True,False,True,False
52,0,7,5,9,6,3,11,4,3,8.7,2,4.9,0.599,True,True,False,False,False,True,False,False,False,True,False,False,True,False
39,28,6,6,22,4,1,7,5,1,0.5,1,8.1,0.041,False,True,False,False,True,False,False,False,False,False,True,False,False,False
57,0,10,1,17,8,2,5,4,2,1.5,4,4.7,0.645,True,True,False,True,False,False,False,True,False,True,False,False,False,False
23,7,8,6,0,5,1,7,2,2,1.1,2,7.7,0.263,False,False,True,False,False,True,False,False,True,True,False,True,False,True
35,15,9,4,4,3,4,14,3,4,1.8,1,5.7,0.011,False,True,False,True,False,False,False,False,False,True,False,False,True,False
34,27,8,1,11,8,3,10,4,2,8.0,2,5.2,0.703,False,False,True,False,True,False,False,False,False,False,True,False,False,True
50,21,7,5,16,6,3,10,3,3,6.9,4,7.3,0.527,False,False,False,True,False,False,False,False,False,True,False,False,False,False
33,17,10,6,24,5,5,9,3,5,6.9,5,8.1,0.584,False,True,False,False,False,False,True,True,False,False,True,True,False,True
23,21,6,4,18,1,2,4,4,4,9.2,5,7.6,0.393,True,False,True,False,False,True,False,True,False,True,False,False,True,False
53,11,11,6,17,3,4,3,4,1,3.9,3,5.8,0.317,False,True,False,False,True,False,False,False,True,True,False,True,True,True
34,18,8,3,29,7,5,3,5,2,0.0,2,5.9,0.146,True,False,False,False,False,False,False,False,True,False,False,False,False,True
48,24,6,2,12,3,5,10,2,5,6.4,4,5.3,0.313,False,True,False,False,True,False,False,True,False,False,True,False,True,True
38,4,7,6,21,1,3,19,4,3,8.7,1,7.8,0.191,False,True,False,False,False,True,False,False,False,False,False,False,True,True
52,33,9,3,2,8,2,7,3,1,9.8,1,4.9,0.912,True,False,False,False,True,False,False,False,False,True,False,False,False,False
55,9,8,2,20,7,3,16,3,1,3.6,3,8.1,0.516,True,False,True,False,False,False,False,False,True,False,False,True,True,True
45,6,11,2,9,5,2,10,4,2,8.2,1,6.9,0.634,True,False,False,False,False,False,True,False,False,True,False,True,True,False
56,14,7,5,13,10,5,9,2,5,8.5,4,6.9,0.746,True,False,False,False,False,True,False,True,False,False,False,False,True,False
27,23,10,4,7,5,1,16,3,3,1.4,4,7.9,0.418,False,False,True,False,False,True,False,False,True,False,False,False,False,False
40,25,8,4,9,6,4,16,5,3,6.3,5,7.2,0.485,True,False,False,False,True,False,False,True,False,False,True,False,True,True
51,25,6,1,1,7,5,8,3,3,1.7,2,5.7,0.16,False,False,False,True,False,False,False,True,False,False,True,True,True,False
28,25,8,3,27,3,3,5,2,3,4.5,2,5.9,0.257,True,True,False,True,False,False,False,False,False,False,False,False,False,False
31,9,7,5,12,4,4,16,1,2,8.8,1,5.2,0.5,True,True,False,False,False,False,False,True,False,False,False,True,True,False
53,16,7,6,4,1,5,16,5,2,7.9,2,6.4,0.073,False,False,False,False,False,False,True,True,False,False,True,True,True,False
55,13,6,3,10,7,2,5,5,5,5.7,3,4.9,0.496,False,False,True,False,False,False,True,False,False,True,False,False,True,False
49,1,11,6,23,10,3,12,1,4,8.1,2,7.1,0.876,True,True,False,False,True,False,False,True,False,True,False,True,True,False
36,12,7,6,0,2,5,11,5,2,1.5,1,5.2,0.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False
51,26,8,6,25,7,2,9,5,3,1.9,2,8.0,0.21,False,True,False,True,False,False,False,True,False,True,False,True,True,False
58,8,11,1,9,6,2,9,5,5,2.1,4,7.3,0.336,False,True,False,False,False,False,True,False,False,False,False,False,True,True
50,6,6,1,29,4,2,9,3,3,7.8,4,8.1,0.45,False,False,False,False,False,False,True,False,False,True,False,False,False,True
43,9,7,5,26,2,4,14,3,2,8.9,5,4.8,0.575,False,False,False,False,False,False,True,False,True,False,False,False,False,True
25,8,7,1,28,7,3,6,4,5,5.6,5,7.7,0.443,False,True,False,False,False,False,False,True,False,False,False,False,False,True
41,21,8,5,27,7,2,15,4,3,9.6,5,8.0,0.692,False,True,False,False,False,False,False,True,False,True,False,False,True,False
53,22,7,1,12,5,5,5,3,4,7.3,5,4.7,0.393,False,False,False,False,True,False,False,False,True,True,False,False,False,True
57,6,8,4,27,9,2,11,5,1,5.6,2,8.5,0.618,True,True,False,True,False,False,False,False,False,True,False,True,True,True
25,8,10,5,3,3,3,15,2,1,6.1,1,5.7,0.581,False,True,False,False,False,True,False,False,False,False,True,True,False,False
48,26,11,4,20,9,4,3,1,3,8.5,2,5.3,0.972,True,False,False,True,False,False,False,False,True,False,False,True,False,False
38,23,8,4,29,5,2,8,4,1,0.9,1,6.2,0.262,False,False,False,False,False,False,False,False,True,True,False,False,True,True
33,28,9,5,9,2,5,10,5,4,1.7,1,4.5,0.0,False,False,False,False,False,False,False,False,False,False,True,False,True,True
43,16,7,3,11,9,3,19,4,4,2.7,1,8.0,0.219,False,True,False,False,True,False,False,False,False,False,False,False,False,True
38,19,10,2,13,1,2,6,2,3,8.9,1,5.6,0.453,False,False,False,False,False,True,False,False,True,False,False,False,True,True
31,6,11,1,26,1,4,14,5,4,9.4,4,6.6,0.499,True,False,False,False,False,False,True,True,False,False,False,False,False,True
22,6,6,6,2,7,1,18,3,1,3.6,1,7.0,0.351,True,True,False,False,False,True,False,False,False,True,False,False,False,False
43,27,9,1,27,3,5,12,2,3,9.2,2,7.7,0.343,False,True,False,False,False,True,False,False,True,True,False,True,True,True
47,18,6,6,1,8,2,6,4,1,5.5,1,5.5,0.578,True,False,False,False,False,True,False,True,False,False,False,False,False,True
39,19,9,3,27,7,2,4,5,4,4.7,4,7.4,0.499,False,False,False,False,True,False,False,True,False,False,False,False,False,True
35,6,10,2,18,7,1,17,5,4,8.3,2,5.0,0.804,False,True,False,False,False,False,False,True,False,False,True,False,True,False
50,5,11,3,10,1,3,11,1,5,5.5,3,7.3,0.281,True,False,True,False,False,False,True,True,False,False,True,False,True,True
33,24,10,2,20,1,1,17,1,2,4.5,2,8.2,0.433,True,False,True,False,False,True,False,False,True,False,False,False,False,True
57,12,10,5,6,2,3,7,1,2,0.2,4,4.8,0.302,False,True,False,False,False,False,True,False,False,False,True,True,False,True
56,21,9,5,17,2,2,5,3,3,0.1,4,5.0,0.115,False,False,False,False,False,True,False,True,False,False,False,False,False,True
33,16,8,6,28,5,1,19,5,1,6.3,5,6.7,0.686,True,False,False,False,False,False,False,True,False,False,True,False,False,False
28,21,11,4,13,9,2,15,5,2,0.7,3,4.7,0.474,False,False,False,False,False,False,True,False,True,False,False,True,False,True
50,33,6,4,6,7,1,5,4,3,7.4,1,5.2,0.512,True,False,False,True,False,False,False,True,False,True,False,True,False,True
32,7,8,6,21,2,2,6,3,4,6.2,4,5.3,0.4,False,True,False,False,False,False,False,False,True,False,False,False,False,True
54,17,8,5,29,5,2,5,1,2,4.6,5,6.4,0.641,False,False,False,False,False,False,True,False,True,True,False,True,False,True
27,23,7,6,6,5,2,16,5,1,7.1,5,5.5,0.699,True,False,False,False,False,True,False,False,False,False,False,True,True,False
36,1,6,4,22,8,4,18,1,5,9.9,1,6.4,0.594,True,False,True,False,False,True,False,True,False,True,False,False,True,False
53,1,9,6,8,9,1,14,2,5,2.5,2,6.6,0.277,True,False,False,False,False,False,False,False,False,False,True,True,False,True
32,26,7,5,22,8,4,13,3,2,5.6,3,7.4,0.422,False,False,False,False,False,False,False,False,True,True,False,False,True,False
44,13,7,3,29,2,2,4,1,5,8.4,1,8.3,0.236,False,False,False,False,False,True,False,True,False,False,True,True,True,False
47,11,10,1,11,4,5,3,3,3,0.2,1,6.5,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,True
55,31,9,5,28,2,3,15,5,1,2.0,2,5.9,0.081,False,True,False,True,False,False,False,False,True,False,True,False,True,True
55,27,8,6,5,6,1,15,2,4,5.2,2,5.5,0.547,True,False,False,False,True,False,False,False,True,False,True,True,True,True
50,27,11,5,25,4,1,6,4,1,5.5,4,7.0,0.66,False,True,False,False,False,False,False,True,False,False,True,True,True,True
25,24,8,5,23,7,3,3,2,4,0.9,2,8.3,0.212,False,True,False,False,False,True,False,False,True,False,False,False,True,True
38,3,8,4,6,2,4,17,3,5,4.1,2,7.6,0.0,False,True,False,False,False,False,True,False,True,True,False,False,True,True
56,25,10,6,21,9,3,19,2,3,5.2,3,5.3,0.751,True,False,True,False,False,False,False,True,False,False,True,True,False,False
34,2,8,4,3,5,5,8,5,4,4.2,3,8.1,0.175,False,True,False,False,False,False,True,False,False,False,False,False,False,False
36,0,6,6,15,1,2,7,3,5,7.0,3,7.4,0.142,False,True,False,False,False,False,False,False,True,False,True,True,True,True
50,16,8,4,6,3,3,3,3,4,7.7,1,5.0,0.365,True,False,False,False,False,True,False,False,False,True,False,True,False,False
50,6,8,4,27,4,3,18,5,2,4.6,3,7.4,0.181,False,False,False,False,False,False,True,False,False,False,True,True,True,False
32,4,6,3,7,3,2,16,1,1,4.3,3,5.7,0.444,False,False,False,False,False,True,False,False,False,False,True,False,True,False
53,18,10,5,7,6,1,7,4,3,7.1,5,6.5,0.826,True,True,False,False,False,False,True,False,False,False,True,False,False,True
23,33,7,3,27,6,5,5,2,5,5.6,3,5.7,0.361,False,True,False,False,False,False,False,False,False,True,False,True,True,False
35,34,9,4,27,10,3,5,4,3,8.7,1,4.8,0.935,False,True,False,False,True,False,False,False,False,True,False,True,True,False
41,15,10,3,19,7,3,14,4,1,4.8,5,7.6,0.782,False,False,False,False,True,False,False,True,False,False,False,False,True,False
43,26,8,5,25,9,1,11,5,4,5.7,1,7.8,0.47,True,True,False,True,False,False,False,True,False,False,True,False,False,True
32,24,7,5,24,10,5,19,1,4,1.3,1,5.4,0.264,False,False,True,True,False,False,False,False,False,False,True,False,False,False
48,25,9,4,2,9,2,19,4,3,8.4,5,5.5,1.0,False,True,False,False,False,True,False,True,False,False,True,True,False,False
24,13,9,5,8,7,2,5,3,4,4.2,5,6.2,0.631,True,True,False,False,False,False,True,True,False,False,True,True,False,True
38,13,9,3,18,1,4,17,1,4,7.2,5,7.7,0.391,True,True,False,True,False,False,False,False,False,True,False,False,True,True
49,13,6,2,12,3,5,3,5,4,4.3,5,4.8,0.217,False,False,True,False,False,False,False,False,False,True,False,True,False,True
50,24,6,5,6,5,5,5,4,2,0.0,1,7.7,0.0,False,True,False,False,True,False,False,False,True,False,True,True,False,True
42,3,7,3,19,10,3,9,5,5,4.0,5,8.2,0.554,False,True,False,False,False,False,True,True,False,False,True,False,True,False
37,14,8,3,20,6,4,12,2,5,1.5,2,6.7,0.058,False,False,False,False,True,False,False,False,False,False,True,True,False,False
58,31,7,3,28,6,2,11,5,1,4.0,3,4.7,0.448,True,False,False,False,False,False,True,True,False,False,True,False,True,False
41,17,8,5,14,5,5,11,3,4,3.2,3,5.6,0.141,False,True,False,True,False,False,False,True,False,False,False,False,True,False
27,13,10,2,18,6,5,10,5,3,2.0,2,4.9,0.173,True,False,False,True,False,False,False,True,False,False,False,False,True,False
40,0,9,4,1,9,1,8,1,4,1.2,1,5.5,0.471,True,False,True,False,False,True,False,False,True,False,True,False,False,True
26,19,9,4,11,1,2,3,2,1,7.3,1,7.7,0.293,False,False,False,False,False,False,True,False,False,False,True,True,True,True
24,9,6,5,7,1,1,18,3,4,7.5,3,4.7,0.294,False,False,True,False,False,False,False,True,False,False,True,False,False,False
22,9,10,5,29,9,4,12,2,2,2.6,4,5.6,0.593,True,False,False,True,False,False,False,False,False,False,False,False,False,False
59,23,11,1,22,8,5,13,3,1,5.0,2,6.6,0.604,True,False,False,False,False,True,False,True,False,True,False,False,False,True
36,33,10,6,22,9,4,14,2,5,4.6,2,8.0,0.458,False,False,True,True,False,False,False,False,False,False,False,True,True,False
55,27,8,2,7,7,1,5,4,5,3.6,3,5.5,0.43,True,False,False,False,True,False,False,False,False,False,False,True,True,False
56,26,10,3,12,10,2,8,5,2,2.8,5,7.6,0.691,False,False,False,True,False,False,False,False,False,False,True,True,False,False
46,0,6,6,0,6,5,10,1,5,1.9,4,6.8,0.082,False,False,False,False,False,False,True,True,False,False,True,True,False,False
45,32,8,3,27,9,2,15,1,2,8.7,1,7.2,0.808,True,True,False,False,False,True,False,False,True,True,False,False,True,False
33,3,7,6,23,2,4,10,4,5,8.3,1,7.9,0.134,True,False,False,False,False,False,True,False,False,False,True,True,True,False
39,6,8,4,9,4,3,15,2,5,4.2,1,4.6,0.239,False,True,False,False,False,False,False,False,True,False,True,True,True,False
36,8,7,6,27,2,2,6,5,4,7.2,1,6.6,0.211,True,True,False,False,False,False,False,False,False,True,False,True,True,True
37,15,11,5,29,6,2,5,4,1,5.0,2,7.5,0.579,False,True,False,True,False,False,False,False,True,False,True,False,True,True
48,4,8,2,29,1,2,5,2,5,0.9,2,8.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False
29,33,9,4,20,7,5,14,5,1,8.2,5,5.0,0.846,False,True,False,False,False,True,False,False,True,False,True,False,False,True
46,22,11,6,23,7,4,7,2,1,2.2,2,5.9,0.602,True,False,False,False,False,True,False,False,False,False,False,False,False,True
38,24,7,2,8,7,4,8,1,5,7.1,5,4.8,0.657,False,True,False,False,False,True,False,False,False,False,True,True,True,False
50,12,6,5,28,4,5,16,5,1,5.3,5,7.8,0.22,False,False,False,True,False,False,False,False,True,False,False,True,True,True
29,23,11,3,1,8,2,7,1,2,6.9,1,7.9,0.863,False,True,False,False,False,False,True,False,False,False,True,True,False,True
36,10,11,1,18,5,2,13,1,3,4.7,1,6.4,0.478,False,False,False,True,False,False,False,True,False,False,True,True,False,False
48,16,11,2,21,2,3,11,5,2,7.0,2,4.6,0.495,False,False,True,False,False,False,True,False,False,False,False,True,True,True
28,12,7,3,24,5,2,19,4,5,0.3,2,4.9,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
24,26,7,2,13,10,1,14,2,2,0.4,5,7.0,0.644,False,False,False,False,True,False,False,True,False,False,True,True,False,True
50,19,8,2,9,9,2,3,5,3,9.0,3,8.4,0.735,False,True,False,False,False,False,True,True,False,True,False,False,False,True
45,32,9,2,9,10,3,3,1,2,7.5,1,7.9,0.734,False,True,False,True,False,False,False,True,False,False,True,False,False,False
24,31,11,5,7,1,1,6,2,1,8.3,4,7.7,0.698,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41,7,8,4,13,2,3,19,5,5,4.6,3,6.2,0.141,False,True,False,True,False,False,False,True,False,False,True,True,True,False
36,28,8,2,12,10,3,14,4,1,4.6,1,8.4,0.502,True,True,False,False,False,False,False,False,True,False,True,True,False,False
46,18,9,5,5,8,4,14,5,1,5.3,1,7.8,0.426,False,False,True,True,False,False,False,True,False,False,False,False,True,False
51,5,8,1,20,5,5,7,5,5,2.4,2,5.8,0.009,False,True,False,False,False,True,False,False,True,True,False,True,False,True
35,20,9,4,29,9,3,3,3,5,7.3,4,7.5,0.637,False,False,False,False,False,True,False,True,False,True,False,True,False,True
28,21,6,5,12,6,2,9,2,4,8.3,4,6.2,0.697,True,False,False,False,True,False,False,True,False,False,False,True,True,False
38,9,9,1,2,8,4,17,5,3,9.1,1,7.1,0.684,False,False,True,False,True,False,False,False,False,False,False,True,False,False
41,9,10,4,27,1,1,16,1,1,5.2,5,8.4,0.613,True,True,False,False,False,False,True,True,False,False,True,False,False,False
57,28,9,5,19,9,5,5,1,1,4.1,4,5.5,0.681,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30,15,9,1,28,9,4,7,3,5,8.3,3,7.7,0.641,False,False,False,False,False,True,False,True,False,False,False,True,False,True
59,0,10,5,12,3,3,8,1,5,7.5,5,6.9,0.512,True,True,False,True,False,False,False,True,False,False,True,True,True,False
43,16,9,1,22,1,4,13,5,2,8.7,2,8.3,0.268,False,False,False,False,False,False,True,False,False,False,True,False,True,True
23,29,7,2,22,8,2,4,2,1,6.6,1,5.0,0.617,True,False,False,True,False,False,False,False,False,False,True,False,False,True
45,25,8,2,18,8,2,14,3,1,8.8,1,7.4,0.702,True,False,False,False,False,True,False,False,True,True,False,True,False,True
29,18,8,4,15,9,2,16,3,5,0.9,3,4.6,0.375,False,False,False,False,False,True,False,False,False,True,False,True,True,False
32,20,6,1,3,6,5,11,4,1,6.8,3,5.5,0.424,False,False,False,False,False,True,False,False,True,False,False,True,True,False
34,16,6,2,2,9,4,18,4,3,0.9,2,5.8,0.205,False,True,False,False,False,True,False,True,False,False,True,True,False,False
38,20,10,4,14,10,4,19,2,4,7.5,2,6.2,0.865,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29,18,7,3,14,9,3,19,2,5,6.3,4,8.4,0.574,True,False,False,False,False,False,True,False,False,False,False,False,False,True
42,6,6,2,17,4,1,4,3,5,0.2,5,4.8,0.231,True,False,False,False,False,True,False,True,False,True,False,False,True,True
39,16,8,2,21,5,2,12,5,1,6.0,1,5.2,0.479,False,False,False,False,True,False,False,True,False,True,False,False,True,False
51,0,6,6,6,6,1,13,5,4,1.5,4,5.3,0.284,True,False,False,False,False,False,True,True,False,False,False,False,True,True
39,5,6,5,19,6,1,5,4,4,1.4,2,6.2,0.142,True,False,False,False,True,False,False,True,False,False,True,False,True,False
52,25,9,3,4,10,2,4,2,5,1.5,3,4.7,0.601,False,True,False,True,False,False,False,False,False,True,False,True,True,False
59,1,6,1,7,2,2,6,2,5,4.8,4,8.4,0.224,True,False,False,False,False,True,False,True,False,True,False,False,True,False
53,31,10,4,24,4,3,10,5,5,1.2,3,6.7,0.104,True,False,False,False,False,False,True,True,False,True,False,False,True,True
32,4,8,3,22,9,5,3,4,3,1.3,5,7.8,0.204,False,False,False,False,False,True,False,False,False,False,False,False,True,False
46,30,10,1,9,7,2,4,5,1,2.6,3,7.6,0.396,True,True,False,False,False,True,False,False,True,True,False,True,True,True
54,11,10,2,29,9,1,10,5,3,0.0,1,7.1,0.314,False,False,True,False,False,False,True,False,False,False,True,False,True,True
59,34,11,6,0,6,3,12,3,5,2.8,5,8.1,0.4,True,False,False,False,False,True,False,False,True,True,False,False,False,False
29,29,7,4,10,7,4,9,2,4,6.2,3,8.1,0.47,False,False,True,False,False,True,False,True,False,False,False,False,True,True
32,5,11,4,29,9,3,19,3,1,6.0,4,5.0,0.958,True,False,False,False,False,False,False,False,False,False,False,False,True,False
43,14,11,3,2,4,2,5,3,1,9.7,1,8.1,0.671,True,True,False,False,False,False,False,True,False,False,False,True,False,False
45,14,9,5,26,9,2,17,5,5,1.2,1,6.6,0.184,False,False,False,False,False,False,True,False,False,False,False,True,False,False
38,15,10,1,20,3,5,6,4,5,8.7,2,5.6,0.349,False,True,False,False,False,False,True,False,True,False,True,True,False,True
33,19,7,6,2,8,3,19,5,5,3.9,2,6.9,0.247,False,True,False,False,False,True,False,False,False,False,False,False,True,False
53,12,8,6,14,3,2,13,4,5,3.9,4,5.6,0.283,False,False,False,False,True,False,False,True,False,True,False,True,True,False
36,30,8,3,16,3,1,8,2,5,3.5,2,6.4,0.278,True,True,False,False,False,False,True,False,False,False,True,True,True,True
